gender,parental_level_of_education,lunch,test_preparation_course,math_score,reading_score,writing_score,science_score,total_score,grade,gender_encoded,parental_education_encoded,grade_encoded
male,bachelor's degree,0,0,61.0,88.0,50.0,85.0,284.0,B,2,4.0,3.0
male,some college,1,1,59.0,85.0,83.0,51.0,278.0,B,2,2.0,3.0
male,high school,1,0,11.0,100.0,58.0,51.0,220.0,C,2,1.0,2.0
male,high school,0,0,41.0,55.0,68.0,47.0,211.0,C,2,1.0,2.0
male,associate's degree,1,0,46.0,60.0,77.0,91.0,274.0,B,2,3.0,3.0
male,associate's degree,1,0,17.0,78.0,61.0,39.0,195.0,D,2,3.0,1.0
male,some college,0,1,28.0,100.0,88.0,55.0,271.0,B,2,2.0,3.0
male,associate's degree,0,0,32.0,77.0,70.0,82.0,261.0,B,2,3.0,3.0
male,high school,0,1,64.0,65.0,31.0,86.0,246.0,C,2,1.0,2.0
male,high school,1,0,10.0,28.0,69.0,76.0,183.0,D,2,1.0,1.0
male,high school,0,0,44.0,100.0,28.0,60.0,232.0,C,2,1.0,2.0
male,high school,0,0,72.0,79.0,11.0,47.0,209.0,C,2,1.0,2.0
male,high school,1,0,38.0,92.0,53.0,49.0,232.0,C,2,1.0,2.0
male,some college,1,0,14.0,77.0,95.0,70.0,256.0,B,2,2.0,3.0
male,high school,0,0,83.0,47.0,72.0,81.0,283.0,B,2,1.0,3.0
male,high school,1,0,7.0,38.0,39.0,42.0,126.0,Fail,2,1.0,0.0
male,some college,0,0,59.0,100.0,59.0,45.0,263.0,B,2,2.0,3.0
male,high school,1,1,49.0,100.0,59.0,70.0,278.0,B,2,1.0,3.0
male,high school,0,1,80.0,95.0,89.0,35.0,299.0,B,2,1.0,3.0
male,high school,0,0,100.0,68.0,82.0,62.0,312.0,B,2,1.0,3.0
male,master's degree,1,1,80.0,51.0,69.0,47.0,247.0,C,2,5.0,2.0
male,bachelor's degree,1,1,39.0,52.0,43.0,56.0,190.0,D,2,4.0,1.0
male,associate's degree,1,0,56.0,62.0,79.0,73.0,270.0,B,2,3.0,3.0
male,high school,1,0,75.0,75.0,89.0,62.0,301.0,B,2,1.0,3.0
male,some college,1,1,100.0,99.0,37.0,58.0,294.0,B,2,2.0,3.0
male,bachelor's degree,1,1,58.0,69.0,64.0,62.0,253.0,B,2,4.0,3.0
male,some college,1,0,39.0,17.0,55.0,83.0,194.0,D,2,2.0,1.0
male,master's degree,1,0,42.0,90.0,65.0,81.0,278.0,B,2,5.0,3.0
male,high school,0,0,78.0,71.0,63.0,87.0,299.0,B,2,1.0,3.0
male,associate's degree,1,0,90.0,58.0,60.0,58.0,266.0,B,2,3.0,3.0
male,associate's degree,1,0,48.0,59.0,64.0,34.0,205.0,C,2,3.0,2.0
male,bachelor's degree,0,0,25.0,67.0,54.0,58.0,204.0,C,2,4.0,2.0
male,high school,1,0,76.0,95.0,75.0,61.0,307.0,B,2,1.0,3.0
male,associate's degree,0,0,32.0,100.0,77.0,100.0,309.0,B,2,3.0,3.0
male,bachelor's degree,1,0,18.0,55.0,70.0,51.0,194.0,D,2,4.0,1.0
male,high school,0,0,45.0,59.0,68.0,60.0,232.0,C,2,1.0,2.0
male,associate's degree,1,0,68.0,90.0,65.0,85.0,308.0,B,2,3.0,3.0
male,some college,0,1,69.0,84.0,25.0,72.0,250.0,B,2,2.0,3.0
male,bachelor's degree,1,0,15.0,74.0,59.0,30.0,178.0,D,2,4.0,1.0
male,associate's degree,1,1,39.0,77.0,63.0,59.0,238.0,C,2,3.0,2.0
male,bachelor's degree,1,0,57.0,62.0,92.0,68.0,279.0,B,2,4.0,3.0
male,master's degree,1,1,65.0,53.0,64.0,43.0,225.0,C,2,5.0,2.0
male,high school,1,1,44.0,18.0,51.0,41.0,154.0,D,2,1.0,1.0
male,high school,1,1,38.0,79.0,94.0,100.0,311.0,B,2,1.0,3.0
male,master's degree,0,0,83.0,66.0,90.0,48.0,287.0,B,2,5.0,3.0
male,high school,0,0,63.0,53.0,70.0,88.0,274.0,B,2,1.0,3.0
male,high school,1,0,52.0,100.0,85.0,98.0,335.0,A,2,1.0,4.0
male,some college,1,1,37.0,74.0,67.0,63.0,241.0,C,2,2.0,2.0
male,high school,0,0,47.0,58.0,49.0,59.0,213.0,C,2,1.0,2.0
male,high school,0,0,15.0,57.0,65.0,44.0,181.0,D,2,1.0,1.0
male,bachelor's degree,1,0,65.0,18.0,56.0,80.0,219.0,C,2,4.0,2.0
male,bachelor's degree,0,1,69.0,61.0,33.0,51.0,214.0,C,2,4.0,2.0
male,some college,0,1,65.0,71.0,84.0,88.0,308.0,B,2,2.0,3.0
male,high school,1,0,58.0,83.0,88.0,65.0,294.0,B,2,1.0,3.0
male,some college,0,1,24.0,63.0,50.0,92.0,229.0,C,2,2.0,2.0
male,high school,1,0,73.0,88.0,95.0,100.0,356.0,A,2,1.0,4.0
male,bachelor's degree,1,0,58.0,89.0,39.0,54.0,240.0,C,2,4.0,2.0
male,some college,0,0,55.0,100.0,59.0,44.0,258.0,B,2,2.0,3.0
male,some college,0,1,42.0,94.0,85.0,72.0,293.0,B,2,2.0,3.0
male,some college,1,1,95.0,83.0,68.0,89.0,335.0,A,2,2.0,4.0
male,some college,1,0,38.0,61.0,57.0,50.0,206.0,C,2,2.0,2.0
male,some college,1,0,54.0,68.0,33.0,91.0,246.0,C,2,2.0,2.0
male,bachelor's degree,0,1,54.0,100.0,62.0,76.0,292.0,B,2,4.0,3.0
male,high school,0,1,75.0,84.0,96.0,82.0,337.0,A,2,1.0,4.0
male,high school,1,1,59.0,83.0,89.0,71.0,302.0,B,2,1.0,3.0
male,bachelor's degree,1,0,67.0,60.0,38.0,73.0,238.0,C,2,4.0,2.0
male,associate's degree,1,0,60.0,65.0,50.0,93.0,268.0,B,2,3.0,3.0
male,some college,0,0,31.0,66.0,66.0,65.0,228.0,C,2,2.0,2.0
male,master's degree,1,0,60.0,49.0,73.0,63.0,245.0,C,2,5.0,2.0
male,some college,1,1,71.0,85.0,54.0,48.0,258.0,B,2,2.0,3.0
male,high school,1,0,38.0,95.0,52.0,55.0,240.0,C,2,1.0,2.0
male,associate's degree,1,0,65.0,66.0,64.0,100.0,295.0,B,2,3.0,3.0
male,master's degree,1,0,65.0,65.0,68.0,77.0,275.0,B,2,5.0,3.0
male,master's degree,1,1,18.0,97.0,64.0,58.0,237.0,C,2,5.0,2.0
male,high school,0,0,60.0,68.0,84.0,43.0,255.0,B,2,1.0,3.0
male,high school,0,0,44.0,82.0,77.0,89.0,292.0,B,2,1.0,3.0
male,associate's degree,1,1,27.0,96.0,89.0,45.0,257.0,B,2,3.0,3.0
male,master's degree,1,1,25.0,43.0,58.0,34.0,160.0,D,2,5.0,1.0
male,high school,1,0,30.0,57.0,71.0,81.0,239.0,C,2,1.0,2.0
male,high school,1,0,47.0,60.0,67.0,78.0,252.0,B,2,1.0,3.0
male,associate's degree,1,1,62.0,81.0,95.0,60.0,298.0,B,2,3.0,3.0
male,some college,0,0,53.0,72.0,73.0,84.0,282.0,B,2,2.0,3.0
male,high school,0,0,65.0,100.0,61.0,79.0,305.0,B,2,1.0,3.0
male,associate's degree,0,1,42.0,100.0,49.0,41.0,232.0,C,2,3.0,2.0
male,bachelor's degree,1,0,76.0,43.0,94.0,55.0,268.0,B,2,4.0,3.0
male,some college,0,0,27.0,61.0,24.0,100.0,212.0,C,2,2.0,2.0
male,bachelor's degree,1,0,41.0,63.0,39.0,38.0,181.0,D,2,4.0,1.0
male,master's degree,1,0,25.0,98.0,50.0,41.0,214.0,C,2,5.0,2.0
male,master's degree,0,0,26.0,71.0,56.0,29.0,182.0,D,2,5.0,1.0
male,high school,1,0,97.0,83.0,66.0,100.0,346.0,A,2,1.0,4.0
male,high school,0,1,63.0,80.0,52.0,72.0,267.0,B,2,1.0,3.0
male,some college,1,0,70.0,60.0,83.0,30.0,243.0,C,2,2.0,2.0
male,master's degree,1,0,35.0,75.0,63.0,69.0,242.0,C,2,5.0,2.0
male,high school,0,1,48.0,64.0,61.0,53.0,226.0,C,2,1.0,2.0
male,master's degree,1,0,10.0,100.0,73.0,41.0,224.0,C,2,5.0,2.0
male,some college,0,1,27.0,88.0,94.0,48.0,257.0,B,2,2.0,3.0
male,high school,0,0,85.0,66.0,45.0,49.0,245.0,C,2,1.0,2.0
male,high school,1,0,87.0,47.0,34.0,38.0,206.0,C,2,1.0,2.0
male,associate's degree,1,0,52.0,74.0,43.0,53.0,222.0,C,2,3.0,2.0
male,some college,1,0,55.0,79.0,60.0,59.0,253.0,B,2,2.0,3.0
male,associate's degree,1,1,22.0,45.0,57.0,62.0,186.0,D,2,3.0,1.0
male,associate's degree,1,0,88.0,61.0,53.0,61.0,263.0,B,2,3.0,3.0
male,high school,0,0,31.0,62.0,54.0,36.0,183.0,D,2,1.0,1.0
male,bachelor's degree,1,0,63.0,74.0,66.0,85.0,288.0,B,2,4.0,3.0
male,bachelor's degree,1,1,42.0,65.0,71.0,100.0,278.0,B,2,4.0,3.0
male,high school,0,0,45.0,100.0,88.0,87.0,320.0,A,2,1.0,4.0
male,high school,1,0,69.0,58.0,30.0,84.0,241.0,C,2,1.0,2.0
male,associate's degree,0,0,16.0,77.0,90.0,47.0,230.0,C,2,3.0,2.0
male,master's degree,1,1,32.0,88.0,79.0,75.0,274.0,B,2,5.0,3.0
male,some college,0,1,91.0,95.0,69.0,39.0,294.0,B,2,2.0,3.0
male,associate's degree,1,0,40.0,53.0,59.0,66.0,218.0,C,2,3.0,2.0
male,high school,1,1,51.0,87.0,80.0,57.0,275.0,B,2,1.0,3.0
male,associate's degree,1,1,31.0,100.0,48.0,62.0,241.0,C,2,3.0,2.0
male,some college,1,0,22.0,17.0,63.0,70.0,172.0,D,2,2.0,1.0
male,associate's degree,1,0,78.0,78.0,54.0,86.0,296.0,B,2,3.0,3.0
male,high school,0,0,36.0,29.0,62.0,14.0,141.0,Fail,2,1.0,0.0
male,associate's degree,1,1,84.0,70.0,49.0,80.0,283.0,B,2,3.0,3.0
male,associate's degree,1,1,91.0,100.0,58.0,24.0,273.0,B,2,3.0,3.0
male,associate's degree,0,0,35.0,62.0,62.0,18.0,177.0,D,2,3.0,1.0
male,high school,0,0,48.0,77.0,58.0,50.0,233.0,C,2,1.0,2.0
male,bachelor's degree,1,0,54.0,61.0,74.0,71.0,260.0,B,2,4.0,3.0
male,associate's degree,0,0,23.0,72.0,84.0,100.0,279.0,B,2,3.0,3.0
male,bachelor's degree,0,0,23.0,66.0,85.0,55.0,229.0,C,2,4.0,2.0
male,some college,0,0,100.0,58.0,38.0,78.0,274.0,B,2,2.0,3.0
male,associate's degree,1,1,68.0,95.0,69.0,30.0,262.0,B,2,3.0,3.0
male,some college,0,0,68.0,74.0,32.0,68.0,242.0,C,2,2.0,2.0
male,associate's degree,1,0,45.0,79.0,81.0,31.0,236.0,C,2,3.0,2.0
male,bachelor's degree,1,0,78.0,32.0,60.0,53.0,223.0,C,2,4.0,2.0
male,bachelor's degree,1,1,43.0,65.0,27.0,91.0,226.0,C,2,4.0,2.0
male,bachelor's degree,1,1,58.0,26.0,52.0,90.0,226.0,C,2,4.0,2.0
male,associate's degree,0,0,85.0,75.0,78.0,72.0,310.0,B,2,3.0,3.0
male,high school,1,1,73.0,57.0,10.0,63.0,203.0,C,2,1.0,2.0
male,high school,1,0,59.0,88.0,64.0,61.0,272.0,B,2,1.0,3.0
male,high school,1,0,93.0,44.0,100.0,65.0,302.0,B,2,1.0,3.0
male,associate's degree,1,0,84.0,51.0,81.0,43.0,259.0,B,2,3.0,3.0
male,high school,1,0,72.0,59.0,76.0,34.0,241.0,C,2,1.0,2.0
male,high school,1,1,39.0,73.0,49.0,99.0,260.0,B,2,1.0,3.0
male,some college,1,1,86.0,60.0,80.0,76.0,302.0,B,2,2.0,3.0
male,high school,0,0,67.0,63.0,72.0,42.0,244.0,C,2,1.0,2.0
male,bachelor's degree,0,1,53.0,69.0,71.0,65.0,258.0,B,2,4.0,3.0
male,some college,1,1,26.0,58.0,55.0,100.0,239.0,C,2,2.0,2.0
male,high school,1,0,33.0,57.0,33.0,74.0,197.0,D,2,1.0,1.0
male,some college,0,0,18.0,100.0,75.0,51.0,244.0,C,2,2.0,2.0
male,high school,1,0,35.0,79.0,98.0,100.0,312.0,B,2,1.0,3.0
male,bachelor's degree,1,0,78.0,81.0,78.0,59.0,296.0,B,2,4.0,3.0
male,some college,1,0,38.0,73.0,32.0,73.0,216.0,C,2,2.0,2.0
male,high school,0,1,72.0,100.0,65.0,77.0,314.0,B,2,1.0,3.0
male,some college,0,1,43.0,82.0,72.0,64.0,261.0,B,2,2.0,3.0
male,bachelor's degree,0,1,73.0,58.0,64.0,33.0,228.0,C,2,4.0,2.0
male,some college,1,1,82.0,97.0,46.0,63.0,288.0,B,2,2.0,3.0
male,some college,1,1,60.0,71.0,60.0,87.0,278.0,B,2,2.0,3.0
male,high school,0,0,29.0,90.0,58.0,93.0,270.0,B,2,1.0,3.0
male,bachelor's degree,0,0,20.0,86.0,100.0,88.0,294.0,B,2,4.0,3.0
male,bachelor's degree,1,0,67.0,65.0,88.0,55.0,275.0,B,2,4.0,3.0
male,bachelor's degree,1,0,34.0,54.0,41.0,65.0,194.0,D,2,4.0,1.0
male,high school,1,0,27.0,81.0,45.0,21.0,174.0,D,2,1.0,1.0
male,some college,0,0,19.0,18.0,62.0,78.0,177.0,D,2,2.0,1.0
male,bachelor's degree,1,1,29.0,97.0,54.0,59.0,239.0,C,2,4.0,2.0
male,some college,1,0,100.0,81.0,82.0,83.0,346.0,A,2,2.0,4.0
male,associate's degree,0,0,62.0,94.0,91.0,58.0,305.0,B,2,3.0,3.0
male,some college,0,1,31.0,66.0,81.0,46.0,224.0,C,2,2.0,2.0
male,master's degree,1,0,37.0,74.0,64.0,29.0,204.0,C,2,5.0,2.0
male,some college,0,1,47.0,37.0,63.0,88.0,235.0,C,2,2.0,2.0
male,bachelor's degree,0,1,47.0,85.0,54.0,57.0,243.0,C,2,4.0,2.0
male,bachelor's degree,1,0,55.0,94.0,87.0,38.0,274.0,B,2,4.0,3.0
male,some college,1,1,100.0,72.0,82.0,60.0,314.0,B,2,2.0,3.0
male,bachelor's degree,1,0,12.0,65.0,63.0,50.0,190.0,D,2,4.0,1.0
male,associate's degree,0,0,55.0,100.0,41.0,70.0,266.0,B,2,3.0,3.0
male,bachelor's degree,0,0,74.0,19.0,54.0,57.0,204.0,C,2,4.0,2.0
male,associate's degree,1,0,63.0,89.0,65.0,54.0,271.0,B,2,3.0,3.0
male,associate's degree,0,0,53.0,89.0,100.0,51.0,293.0,B,2,3.0,3.0
male,high school,1,0,86.0,49.0,50.0,54.0,239.0,C,2,1.0,2.0
male,bachelor's degree,0,0,33.0,43.0,70.0,9.0,155.0,D,2,4.0,1.0
male,some college,1,0,23.0,79.0,30.0,97.0,229.0,C,2,2.0,2.0
male,master's degree,0,0,97.0,100.0,57.0,39.0,293.0,B,2,5.0,3.0
male,master's degree,0,0,27.0,23.0,86.0,73.0,209.0,C,2,5.0,2.0
male,associate's degree,1,0,22.0,87.0,55.0,72.0,236.0,C,2,3.0,2.0
male,associate's degree,1,0,37.0,93.0,45.0,40.0,215.0,C,2,3.0,2.0
male,high school,0,0,45.0,56.0,88.0,74.0,263.0,B,2,1.0,3.0
male,some college,1,1,85.0,78.0,90.0,62.0,315.0,B,2,2.0,3.0
male,high school,1,1,54.0,89.0,40.0,87.0,270.0,B,2,1.0,3.0
male,associate's degree,1,1,36.0,69.0,100.0,49.0,254.0,B,2,3.0,3.0
male,high school,0,0,25.0,83.0,65.0,25.0,198.0,D,2,1.0,1.0
male,some college,1,1,42.0,43.0,83.0,41.0,209.0,C,2,2.0,2.0
male,bachelor's degree,1,0,65.0,100.0,100.0,81.0,346.0,A,2,4.0,4.0
male,some college,1,0,25.0,76.0,100.0,87.0,288.0,B,2,2.0,3.0
male,high school,1,0,82.0,87.0,83.0,34.0,286.0,B,2,1.0,3.0
male,master's degree,1,0,72.0,17.0,69.0,66.0,224.0,C,2,5.0,2.0
male,associate's degree,0,0,39.0,67.0,75.0,84.0,265.0,B,2,3.0,3.0
male,associate's degree,1,0,58.0,83.0,76.0,83.0,300.0,B,2,3.0,3.0
male,high school,0,1,25.0,43.0,63.0,9.0,140.0,Fail,2,1.0,0.0
male,associate's degree,0,0,89.0,55.0,74.0,60.0,278.0,B,2,3.0,3.0
male,some college,1,1,95.0,60.0,89.0,92.0,336.0,A,2,2.0,4.0
male,associate's degree,1,0,64.0,51.0,63.0,63.0,241.0,C,2,3.0,2.0
male,high school,0,1,18.0,39.0,86.0,74.0,217.0,C,2,1.0,2.0
male,high school,0,1,57.0,78.0,73.0,100.0,308.0,B,2,1.0,3.0
male,high school,0,0,33.0,87.0,88.0,73.0,281.0,B,2,1.0,3.0
male,some college,0,0,41.0,90.0,46.0,37.0,214.0,C,2,2.0,2.0
male,bachelor's degree,1,0,16.0,42.0,30.0,90.0,178.0,D,2,4.0,1.0
male,bachelor's degree,0,1,65.0,71.0,28.0,54.0,218.0,C,2,4.0,2.0
male,high school,1,0,36.0,62.0,69.0,65.0,232.0,C,2,1.0,2.0
male,associate's degree,0,0,29.0,86.0,100.0,58.0,273.0,B,2,3.0,3.0
male,master's degree,1,1,29.0,68.0,79.0,83.0,259.0,B,2,5.0,3.0
male,bachelor's degree,1,0,73.0,80.0,63.0,63.0,279.0,B,2,4.0,3.0
male,high school,0,0,48.0,60.0,63.0,79.0,250.0,B,2,1.0,3.0
male,master's degree,0,0,42.0,69.0,77.0,62.0,250.0,B,2,5.0,3.0
male,bachelor's degree,1,1,81.0,93.0,98.0,71.0,343.0,A,2,4.0,4.0
male,some college,1,0,83.0,70.0,53.0,69.0,275.0,B,2,2.0,3.0
male,some college,1,0,79.0,57.0,48.0,57.0,241.0,C,2,2.0,2.0
male,some college,1,0,80.0,79.0,73.0,60.0,292.0,B,2,2.0,3.0
male,high school,0,0,38.0,71.0,92.0,71.0,272.0,B,2,1.0,3.0
male,associate's degree,1,1,34.0,96.0,66.0,48.0,244.0,C,2,3.0,2.0
male,some college,1,0,66.0,70.0,65.0,81.0,282.0,B,2,2.0,3.0
male,bachelor's degree,1,1,63.0,59.0,67.0,50.0,239.0,C,2,4.0,2.0
male,master's degree,1,1,38.0,90.0,76.0,53.0,257.0,B,2,5.0,3.0
male,some college,1,0,64.0,100.0,94.0,61.0,319.0,B,2,2.0,3.0
male,some college,1,1,35.0,90.0,53.0,39.0,217.0,C,2,2.0,2.0
male,some college,1,1,53.0,78.0,47.0,57.0,235.0,C,2,2.0,2.0
male,high school,1,1,60.0,17.0,78.0,74.0,229.0,C,2,1.0,2.0
male,high school,1,0,10.0,82.0,70.0,78.0,240.0,C,2,1.0,2.0
male,bachelor's degree,1,0,60.0,59.0,55.0,63.0,237.0,C,2,4.0,2.0
male,high school,0,1,11.0,100.0,50.0,67.0,228.0,C,2,1.0,2.0
male,high school,1,0,60.0,78.0,57.0,71.0,266.0,B,2,1.0,3.0
male,high school,1,1,83.0,77.0,71.0,84.0,315.0,B,2,1.0,3.0
male,high school,0,0,21.0,95.0,84.0,93.0,293.0,B,2,1.0,3.0
male,some college,1,1,37.0,76.0,77.0,100.0,290.0,B,2,2.0,3.0
male,associate's degree,1,1,86.0,78.0,49.0,88.0,301.0,B,2,3.0,3.0
male,some college,1,0,27.0,100.0,75.0,24.0,226.0,C,2,2.0,2.0
male,high school,0,0,56.0,87.0,85.0,79.0,307.0,B,2,1.0,3.0
male,master's degree,1,0,14.0,99.0,100.0,52.0,265.0,B,2,5.0,3.0
male,high school,0,0,39.0,82.0,50.0,45.0,216.0,C,2,1.0,2.0
male,bachelor's degree,1,1,58.0,74.0,74.0,47.0,253.0,B,2,4.0,3.0
male,some college,0,0,0.0,71.0,91.0,62.0,224.0,C,2,2.0,2.0
male,some college,0,0,61.0,93.0,56.0,69.0,279.0,B,2,2.0,3.0
male,master's degree,0,1,76.0,87.0,79.0,75.0,317.0,B,2,5.0,3.0
male,master's degree,1,0,49.0,81.0,43.0,38.0,211.0,C,2,5.0,2.0
male,some college,0,1,74.0,41.0,66.0,84.0,265.0,B,2,2.0,3.0
male,high school,1,0,52.0,66.0,78.0,50.0,246.0,C,2,1.0,2.0
male,some college,1,0,29.0,68.0,55.0,94.0,246.0,C,2,2.0,2.0
male,high school,1,0,63.0,87.0,60.0,82.0,292.0,B,2,1.0,3.0
male,associate's degree,0,0,85.0,66.0,53.0,100.0,304.0,B,2,3.0,3.0
male,bachelor's degree,0,0,58.0,76.0,52.0,87.0,273.0,B,2,4.0,3.0
male,high school,1,1,60.0,60.0,82.0,46.0,248.0,C,2,1.0,2.0
male,associate's degree,0,0,27.0,67.0,57.0,56.0,207.0,C,2,3.0,2.0
male,some college,0,1,63.0,61.0,41.0,50.0,215.0,C,2,2.0,2.0
male,high school,0,0,18.0,17.0,75.0,35.0,145.0,Fail,2,1.0,0.0
male,bachelor's degree,1,1,66.0,48.0,50.0,38.0,202.0,C,2,4.0,2.0
male,some college,0,0,48.0,59.0,77.0,45.0,229.0,C,2,2.0,2.0
male,associate's degree,1,0,38.0,66.0,43.0,42.0,189.0,D,2,3.0,1.0
male,associate's degree,0,0,17.0,54.0,98.0,97.0,266.0,B,2,3.0,3.0
male,associate's degree,1,0,72.0,80.0,72.0,84.0,308.0,B,2,3.0,3.0
male,associate's degree,1,1,54.0,55.0,67.0,74.0,250.0,B,2,3.0,3.0
male,some college,0,0,94.0,74.0,58.0,57.0,283.0,B,2,2.0,3.0
male,bachelor's degree,1,1,30.0,65.0,84.0,63.0,242.0,C,2,4.0,2.0
male,some college,1,0,70.0,78.0,62.0,100.0,310.0,B,2,2.0,3.0
male,high school,0,1,23.0,45.0,69.0,52.0,189.0,D,2,1.0,1.0
male,bachelor's degree,0,0,25.0,50.0,48.0,79.0,202.0,C,2,4.0,2.0
male,associate's degree,0,1,67.0,42.0,49.0,44.0,202.0,C,2,3.0,2.0
male,high school,0,1,90.0,75.0,36.0,80.0,281.0,B,2,1.0,3.0
male,some college,1,1,63.0,72.0,54.0,92.0,281.0,B,2,2.0,3.0
male,high school,1,0,50.0,52.0,52.0,78.0,232.0,C,2,1.0,2.0
male,high school,1,0,21.0,92.0,98.0,100.0,311.0,B,2,1.0,3.0
male,master's degree,1,1,38.0,84.0,84.0,91.0,297.0,B,2,5.0,3.0
male,some college,0,1,30.0,78.0,65.0,82.0,255.0,B,2,2.0,3.0
male,associate's degree,1,1,83.0,69.0,81.0,90.0,323.0,A,2,3.0,4.0
male,master's degree,0,0,51.0,75.0,52.0,83.0,261.0,B,2,5.0,3.0
male,bachelor's degree,1,1,57.0,76.0,80.0,55.0,268.0,B,2,4.0,3.0
male,high school,0,1,61.0,100.0,100.0,80.0,341.0,A,2,1.0,4.0
male,some college,0,0,84.0,23.0,45.0,88.0,240.0,C,2,2.0,2.0
male,some college,1,1,31.0,100.0,67.0,85.0,283.0,B,2,2.0,3.0
male,high school,0,1,41.0,96.0,35.0,41.0,213.0,C,2,1.0,2.0
male,bachelor's degree,1,0,60.0,80.0,58.0,76.0,274.0,B,2,4.0,3.0
male,master's degree,1,0,13.0,82.0,84.0,42.0,221.0,C,2,5.0,2.0
male,high school,1,0,61.0,71.0,62.0,92.0,286.0,B,2,1.0,3.0
male,high school,0,0,64.0,100.0,49.0,74.0,287.0,B,2,1.0,3.0
male,high school,1,0,64.0,94.0,66.0,50.0,274.0,B,2,1.0,3.0
male,master's degree,0,0,87.0,59.0,85.0,65.0,296.0,B,2,5.0,3.0
male,associate's degree,0,0,65.0,76.0,73.0,57.0,271.0,B,2,3.0,3.0
male,associate's degree,1,0,56.0,100.0,60.0,68.0,284.0,B,2,3.0,3.0
male,some college,0,1,37.0,71.0,73.0,34.0,215.0,C,2,2.0,2.0
male,high school,1,1,88.0,82.0,65.0,51.0,286.0,B,2,1.0,3.0
male,master's degree,1,1,72.0,45.0,71.0,41.0,229.0,C,2,5.0,2.0
male,some college,1,0,33.0,51.0,72.0,76.0,232.0,C,2,2.0,2.0
male,some college,0,1,14.0,57.0,58.0,88.0,217.0,C,2,2.0,2.0
male,some college,1,1,30.0,65.0,96.0,59.0,250.0,B,2,2.0,3.0
male,some college,0,0,69.0,100.0,92.0,83.0,344.0,A,2,2.0,4.0
male,some college,1,0,100.0,61.0,60.0,48.0,269.0,B,2,2.0,3.0
male,bachelor's degree,1,0,62.0,76.0,93.0,75.0,306.0,B,2,4.0,3.0
male,bachelor's degree,0,1,39.0,89.0,77.0,26.0,231.0,C,2,4.0,2.0
male,high school,0,0,37.0,89.0,69.0,41.0,236.0,C,2,1.0,2.0
male,high school,0,0,58.0,100.0,57.0,66.0,281.0,B,2,1.0,3.0
male,high school,1,0,39.0,64.0,74.0,72.0,249.0,C,2,1.0,2.0
male,high school,0,1,80.0,50.0,58.0,59.0,247.0,C,2,1.0,2.0
male,some college,0,0,70.0,59.0,45.0,89.0,263.0,B,2,2.0,3.0
male,bachelor's degree,0,0,44.0,71.0,43.0,56.0,214.0,C,2,4.0,2.0
male,high school,0,0,20.0,53.0,59.0,70.0,202.0,C,2,1.0,2.0
male,some college,1,0,41.0,80.0,42.0,73.0,236.0,C,2,2.0,2.0
male,bachelor's degree,1,0,22.0,82.0,95.0,52.0,251.0,B,2,4.0,3.0
male,high school,1,0,66.0,100.0,72.0,84.0,322.0,A,2,1.0,4.0
male,bachelor's degree,1,1,28.0,63.0,53.0,100.0,244.0,C,2,4.0,2.0
male,master's degree,1,0,90.0,76.0,83.0,49.0,298.0,B,2,5.0,3.0
male,some college,1,0,81.0,82.0,73.0,47.0,283.0,B,2,2.0,3.0
male,high school,0,1,33.0,96.0,84.0,68.0,281.0,B,2,1.0,3.0
male,some college,1,1,23.0,63.0,88.0,62.0,236.0,C,2,2.0,2.0
male,master's degree,1,1,56.0,47.0,88.0,51.0,242.0,C,2,5.0,2.0
male,associate's degree,1,1,17.0,60.0,71.0,56.0,204.0,C,2,3.0,2.0
male,some college,0,0,38.0,100.0,98.0,77.0,313.0,B,2,2.0,3.0
male,high school,1,0,58.0,65.0,62.0,47.0,232.0,C,2,1.0,2.0
male,high school,0,1,37.0,81.0,49.0,89.0,256.0,B,2,1.0,3.0
male,associate's degree,1,1,94.0,35.0,64.0,61.0,254.0,B,2,3.0,3.0
male,high school,0,0,45.0,53.0,65.0,30.0,193.0,D,2,1.0,1.0
male,some college,1,0,26.0,65.0,71.0,44.0,206.0,C,2,2.0,2.0
male,bachelor's degree,0,1,38.0,46.0,62.0,70.0,216.0,C,2,4.0,2.0
male,high school,1,0,30.0,88.0,25.0,72.0,215.0,C,2,1.0,2.0
male,bachelor's degree,0,0,44.0,100.0,56.0,97.0,297.0,B,2,4.0,3.0
male,bachelor's degree,0,0,18.0,70.0,51.0,73.0,212.0,C,2,4.0,2.0
male,associate's degree,1,0,28.0,69.0,64.0,51.0,212.0,C,2,3.0,2.0
male,high school,1,1,42.0,74.0,71.0,49.0,236.0,C,2,1.0,2.0
male,high school,1,1,57.0,64.0,97.0,62.0,280.0,B,2,1.0,3.0
male,some college,1,0,79.0,94.0,74.0,60.0,307.0,B,2,2.0,3.0
male,master's degree,1,1,66.0,68.0,30.0,37.0,201.0,C,2,5.0,2.0
male,high school,0,0,78.0,89.0,40.0,76.0,283.0,B,2,1.0,3.0
male,some college,0,0,25.0,100.0,27.0,100.0,252.0,B,2,2.0,3.0
male,associate's degree,0,0,22.0,85.0,88.0,78.0,273.0,B,2,3.0,3.0
male,some college,1,0,45.0,94.0,100.0,91.0,330.0,A,2,2.0,4.0
male,bachelor's degree,0,0,55.0,45.0,88.0,92.0,280.0,B,2,4.0,3.0
male,high school,1,1,96.0,100.0,75.0,56.0,327.0,A,2,1.0,4.0
